image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction,memoir_h,memoir_f,memoir_nresp,memoir_mem_score_yfa,memoir_mem_score_nfa,mean_response_time
aca62414dbfc6952.jpg,landscape,jungle,476.0,635.0,open images,Jungle,0.158771324,65,0,98,0.663265306122449,0.663265306122449,39.0,4.0,69.0,0.5072463768115942,0.5652173913043478,687.4736842105264
acb9398303757285.jpg,landscape,badlands,341.0,243.0,open images,Badlands,0.085472455,81,3,116,0.698275862068966,0.672413793103448,73.0,5.0,80.0,0.85,0.9125,669.5205479452055
ad4514d57db0f8cf.jpg,landscape,plantation,476.0,635.0,open images,Plantation,0.496160388,80,0,93,0.860215053763441,0.860215053763441,55.0,7.0,73.0,0.6575342465753424,0.7534246575342466,660.1333333333333
adc560d6428b46e8.jpg,sports,roller skating,269.0,405.0,open images,Person_Roller skating,0.202656166,74,23,97,0.762886597938144,0.525773195876289,51.0,27.0,82.0,0.2926829268292683,0.6219512195121951,679.6849315068494
add38d99e9139ee7.jpg,landscape,wetland,204.0,306.0,open images,Wetland,0.059063699,65,7,102,0.637254901960784,0.568627450980392,61.0,12.0,78.0,0.6282051282051282,0.782051282051282,660.8088235294117
aeae192fcdc7715e.jpg,sports,ice hockey,216.0,288.0,open images,Ice hockey,0.125720478,74,31,101,0.732673267326733,0.425742574257426,126.0,52.0,163.0,0.4539877300613497,0.7730061349693251,663.3431952662722
b18ef29283a729de.jpg,sports,bicycling racing,478.0,318.0,open images,Bicycle racing_Road cycling,0.12621139,58,2,86,0.674418604651163,0.651162790697674,59.0,8.0,76.0,0.6710526315789473,0.7763157894736842,691.4354838709677
b34d65c99982dfe3.jpg,sports,roller skating,302.0,456.0,open images,Person_Roller skating,0.09261853,74,8,108,0.685185185185185,0.611111111111111,47.0,17.0,74.0,0.40540540540540543,0.6351351351351351,708.0
b473f6b302b8ece8.jpg,landscape,creek,306.0,203.0,open images,Creek,0.101926261,48,13,97,0.494845360824742,0.360824742268041,91.0,28.0,153.0,0.4117647058823529,0.5947712418300654,690.1228070175439
b5d4d36dc92c682e.jpg,sports,rowing,279.0,372.0,open images,Watercraft rowing,0.232920783,75,7,85,0.882352941176471,0.8,55.0,5.0,67.0,0.746268656716418,0.8208955223880597,641.6440677966102
b758d8693bf30491.jpg,sports,roller skating,216.0,288.0,open images,Person_Roller skating,0.140954656,68,6,101,0.673267326732673,0.613861386138614,56.0,13.0,81.0,0.5308641975308642,0.691358024691358,696.2923076923076
b78fb2a194a80153.jpg,sports,field hockey,438.0,548.0,open images,Field hockey,0.171452464,93,4,112,0.830357142857143,0.794642857142857,57.0,15.0,71.0,0.5915492957746479,0.8028169014084507,663.983870967742
b8aa260916f87c2b.jpg,sports,swimming,320.0,568.0,open images,Swimmer,1.0,63,1,108,0.583333333333333,0.574074074074074,44.0,8.0,82.0,0.43902439024390244,0.5365853658536586,642.9591836734694
bdee38873a2c3482.jpg,sports,roller skating,478.0,320.0,open images,Person_Roller skating,0.247104887,76,2,84,0.904761904761905,0.880952380952381,130.0,13.0,154.0,0.7597402597402597,0.8441558441558441,671.1086956521739
bed06cb6b48579e5.jpg,sports,bicycling racing,468.0,624.0,open images,Bicycle racing_Road cycling,0.780834509,57,9,87,0.655172413793103,0.551724137931034,41.0,9.0,71.0,0.4507042253521127,0.5774647887323944,592.8936170212766
bf9ba042731cdcc2.jpg,sports,swimming,353.0,396.0,open images,Swimmer,0.420520549,60,3,90,0.666666666666667,0.633333333333333,76.0,16.0,89.0,0.6741573033707865,0.8539325842696629,648.943820224719
c0c36892321e1c29.jpg,sports,japanese martial arts,449.0,673.0,open images,Japanese martial arts,0.316880952,96,4,109,0.880733944954128,0.844036697247706,71.0,8.0,83.0,0.7590361445783133,0.8554216867469879,654.8181818181819
c147234e2c0f7629.jpg,sports,climbing,401.0,604.0,open images,Climbing,1.0,82,4,103,0.796116504854369,0.757281553398058,122.0,17.0,154.0,0.6818181818181818,0.7922077922077922,694.2307692307693
c1a866badf03b36b.jpg,landscape,snowscape,366.0,552.0,open images,Winter,0.269537053,71,1,97,0.731958762886598,0.721649484536082,55.0,15.0,77.0,0.5194805194805194,0.7142857142857143,655.1363636363636
c4a0934f120565b0.jpg,sports,bicycling racing,396.0,309.0,open images,Bicycle racing_Road cycling,0.472777893,72,10,104,0.692307692307692,0.596153846153846,52.0,16.0,71.0,0.5070422535211268,0.7323943661971831,672.2222222222222
c7664b0fa8cf14c0.jpg,landscape,badlands,468.0,624.0,open images,Canyon,0.780834509,62,1,102,0.607843137254902,0.598039215686274,65.0,11.0,85.0,0.6352941176470588,0.7647058823529411,638.9577464788732
c76fd1f8905308f5.jpg,sports,roller skating,357.0,447.0,open images,Person_Roller skating,0.298142397,93,6,110,0.845454545454545,0.790909090909091,62.0,11.0,93.0,0.5483870967741935,0.6666666666666666,673.4714285714285
c995d61ef36e818c.jpg,sports,swimming,366.0,552.0,open images,Swimmer,0.12877013,83,4,97,0.855670103092783,0.814432989690722,71.0,14.0,86.0,0.6627906976744186,0.8255813953488372,602.7037037037037
c9f3254d7fc34b31.jpg,sports,karate,489.0,734.0,open images,Karate,0.18263873,93,1,113,0.823008849557522,0.814159292035398,133.0,27.0,155.0,0.6838709677419355,0.8580645161290322,660.2272727272727
cbdfc5549fd06095.jpg,sports,basketball,335.0,268.0,open images,Basketball player,0.146603386,78,4,91,0.857142857142857,0.813186813186813,71.0,10.0,90.0,0.6777777777777778,0.7888888888888889,629.1794871794872
ce604b31eae758ba.jpg,sports,ice hockey,370.0,432.0,open images,Ice hockey,0.134176826,82,8,105,0.780952380952381,0.704761904761905,63.0,15.0,90.0,0.5333333333333333,0.7,629.921052631579
cf92e6a36023169e.jpg,sports,volleyball,327.0,218.0,open images,Volleyball,0.077062321,88,19,117,0.752136752136752,0.58974358974359,56.0,19.0,88.0,0.42045454545454547,0.6363636363636364,647.8
d10f3cdbf37ff710.jpg,landscape,lake,366.0,552.0,open images,Lake,0.138060195,66,16,98,0.673469387755102,0.510204081632653,53.0,13.0,89.0,0.449438202247191,0.5955056179775281,635.1147540983607
d30cf90f4d40cfcd.jpg,sports,ice hockey,326.0,489.0,open images,Ice hockey,0.48977552,86,24,115,0.747826086956522,0.539130434782609,131.0,45.0,156.0,0.5512820512820513,0.8397435897435898,665.8705882352941
d4bfe00b896bae57.jpg,landscape,jungle,480.0,640.0,open images,Jungle,1.0,76,6,107,0.710280373831776,0.654205607476635,41.0,16.0,69.0,0.36231884057971014,0.5942028985507246,652.0192307692307
d631ea99f1ce3ac7.jpg,sports,figure skating,449.0,673.0,open images,Figure skating,0.173253518,90,0,97,0.927835051546392,0.927835051546392,77.0,6.0,82.0,0.8658536585365854,0.9390243902439024,628.75
d6686aeee94c1def.jpg,sports,roller skating,204.0,306.0,open images,Person_Roller skating,0.149523243,61,12,105,0.580952380952381,0.466666666666667,117.0,31.0,158.0,0.5443037974683544,0.740506329113924,673.6474820143885
d894f93f348d6eda.jpg,sports,ice hockey,500.0,332.0,open images,Ice hockey,0.625,74,5,92,0.804347826086957,0.75,60.0,6.0,88.0,0.6136363636363636,0.6818181818181818,682.1016949152543
d8a84aa39b7cc0e2.jpg,sports,archery,375.0,666.0,open images,Target archery_Sports,0.165198302,93,1,101,0.920792079207921,0.910891089108911,81.0,8.0,89.0,0.8202247191011236,0.9101123595505618,656.6875
dab8b622490cfc61.jpg,sports,track and field,346.0,461.0,open images,Track and field athletics,0.150351633,68,4,103,0.660194174757282,0.621359223300971,63.0,14.0,92.0,0.532608695652174,0.6847826086956522,666.2608695652174
dda166bd5f1b2fd4.jpg,sports,skiing,429.0,322.0,open images,Cross-country skiing,0.7007051,59,3,104,0.567307692307692,0.538461538461538,39.0,8.0,68.0,0.45588235294117646,0.5735294117647058,696.4090909090909
de0930e766e1bc94.jpg,sports,climbing,303.0,404.0,open images,Climbing,0.252590743,96,2,107,0.897196261682243,0.878504672897196,144.0,16.0,164.0,0.7804878048780488,0.8780487804878049,685.0394736842105
df1a1069546aaebe.jpg,landscape,snowscape,489.0,735.0,open images,Winter,0.244623027,83,2,105,0.79047619047619,0.771428571428571,66.0,14.0,85.0,0.611764705882353,0.7764705882352941,634.3506493506494
df76ffc41182400a.jpg,landscape,creek,476.0,635.0,open images,Creek,0.158771324,63,13,99,0.636363636363636,0.505050505050505,70.0,22.0,84.0,0.5714285714285714,0.8333333333333334,669.5813953488372
e132f2e5610d9460.jpg,sports,climbing,407.0,613.0,open images,Climbing,0.203852523,105,1,115,0.91304347826087,0.904347826086957,73.0,9.0,86.0,0.7441860465116279,0.8488372093023255,628.7307692307693
e2b2df4f57103176.jpg,sports,track and field,326.0,489.0,open images,Track and field athletics,0.09525992,84,4,99,0.848484848484849,0.808080808080808,122.0,17.0,150.0,0.7,0.8133333333333334,675.453125
e6e1ed037c79e70e.jpg,landscape,wetland,367.0,551.0,open images,Wetland,0.115979628,67,14,109,0.614678899082569,0.486238532110092,52.0,16.0,90.0,0.4,0.5777777777777777,622.2222222222222
e993f22917fba7f4.jpg,sports,fitness,285.0,428.0,open images,Gym_Exercise,0.076328473,80,3,89,0.898876404494382,0.865168539325843,75.0,6.0,88.0,0.7840909090909091,0.8522727272727273,705.6973684210526
e9b2d88b44dc398f.jpg,landscape,creek,389.0,519.0,open images,Creek,0.202974704,65,5,84,0.773809523809524,0.714285714285714,100.0,28.0,160.0,0.45,0.625,630.1229508196722
ea22da2b9fa06829.jpg,sports,japanese martial arts,408.0,612.0,open images,Japanese martial arts,0.118127399,100,0,117,0.854700854700855,0.854700854700855,76.0,1.0,88.0,0.8522727272727273,0.8636363636363636,682.3466666666667
eb2406b3c32c6eb4.jpg,sports,ice hockey,337.0,473.0,open images,Ice hockey,0.315882458,87,22,106,0.820754716981132,0.613207547169811,109.0,34.0,147.0,0.5102040816326531,0.7414965986394558,665.8571428571429
ed4ccd8a49df17f4.jpg,landscape,plantation,303.0,404.0,open images,Vineyard,0.315738428,65,1,115,0.565217391304348,0.556521739130435,42.0,7.0,69.0,0.5072463768115942,0.6086956521739131,640.4
ed9e6b9510cf8ef7.jpg,sports,ice hockey,400.0,640.0,open images,Ice hockey,1.0,90,6,104,0.865384615384615,0.807692307692308,55.0,8.0,77.0,0.6103896103896104,0.7142857142857143,692.5964912280701
ee54fa153e633643.jpg,landscape,snowscape,367.0,551.0,open images,Winter,0.538086608,62,5,93,0.666666666666667,0.612903225806452,104.0,22.0,155.0,0.5290322580645161,0.6709677419354839,712.344262295082
ee5a91b811a8ce3e.jpg,sports,karate,346.0,461.0,open images,Karate,0.225527449,82,7,107,0.766355140186916,0.700934579439252,59.0,10.0,84.0,0.5833333333333334,0.7023809523809523,704.625
eefad9609b2e9edc.jpg,sports,japanese martial arts,203.0,306.0,open images,Japanese martial arts,0.115367862,42,2,84,0.5,0.476190476190476,87.0,10.0,149.0,0.5167785234899329,0.5838926174496645,669.010989010989
f3de0d72febbe17f.jpg,landscape,badlands,279.0,372.0,open images,Badlands,0.465841566,92,1,112,0.821428571428571,0.8125,130.0,23.0,147.0,0.7278911564625851,0.8843537414965986,633.8639455782313
f74d164595b68b3e.jpg,sports,climbing,427.0,286.0,open images,Climbing,0.417900394,55,2,88,0.625,0.602272727272727,54.0,9.0,73.0,0.6164383561643836,0.7397260273972602,715.3103448275862
f8e3c139a7cf9807.jpg,sports,rugby,408.0,612.0,open images,Rugby,0.125076069,91,5,104,0.875,0.826923076923077,77.0,11.0,88.0,0.75,0.875,666.0357142857143
n00439826_6636.jpg,sports,track and field,500.0,333.0,imagenet,track and field,1.0,36,1,84,0.428571428571429,0.416666666666667,28.0,3.0,78.0,0.32051282051282054,0.358974358974359,675.1612903225806
n00439826_8642.jpg,sports,track and field,500.0,332.0,imagenet,track and field,1.0,86,3,105,0.819047619047619,0.79047619047619,67.0,14.0,85.0,0.6235294117647059,0.788235294117647,585.2337662337662
n00440941_10444.jpg,sports,skiing,375.0,500.0,imagenet,cross-country skiing,1.0,74,10,106,0.69811320754717,0.60377358490566,61.0,23.0,87.0,0.4367816091954023,0.7011494252873564,625.2
n00445351_13626.jpg,sports,rowing,500.0,333.0,imagenet,"rowing, row",1.0,104,3,121,0.859504132231405,0.834710743801653,68.0,9.0,89.0,0.6629213483146067,0.7640449438202247,700.5479452054794
n00445351_4303.jpg,sports,rowing,333.0,500.0,imagenet,"rowing, row",1.0,75,6,93,0.806451612903226,0.741935483870968,75.0,9.0,87.0,0.7586206896551724,0.8620689655172413,604.0666666666667
n00445351_7834.jpg,sports,rowing,375.0,500.0,imagenet,"rowing, row",1.0,86,3,110,0.781818181818182,0.754545454545455,117.0,12.0,149.0,0.7046979865771812,0.785234899328859,630.702479338843
n00445351_8035.jpg,sports,rowing,333.0,500.0,imagenet,"rowing, row",1.0,80,10,101,0.792079207920792,0.693069306930693,65.0,6.0,83.0,0.7108433734939759,0.7831325301204819,680.5967741935484
n00464894_10911.jpg,sports,golf,376.0,500.0,imagenet,"golf, golf game",1.0,53,8,101,0.524752475247525,0.445544554455446,38.0,14.0,76.0,0.3157894736842105,0.5,649.8571428571429
n00464894_12096.jpg,sports,golf,500.0,333.0,imagenet,"golf, golf game",1.0,78,16,97,0.804123711340206,0.639175257731959,54.0,19.0,85.0,0.4117647058823529,0.6352941176470588,677.5223880597015
n00464894_12759.jpg,sports,golf,375.0,500.0,imagenet,"golf, golf game",1.0,60,6,98,0.612244897959184,0.551020408163265,41.0,15.0,71.0,0.36619718309859156,0.5774647887323944,676.1176470588235
n00464894_13590.jpg,sports,golf,382.0,500.0,imagenet,"golf, golf game",1.0,61,10,89,0.685393258426966,0.573033707865168,55.0,19.0,89.0,0.4044943820224719,0.6179775280898876,643.8840579710145
n00464894_13791.jpg,sports,golf,333.0,500.0,imagenet,"golf, golf game",1.0,91,5,106,0.858490566037736,0.811320754716981,71.0,13.0,87.0,0.6666666666666666,0.8160919540229885,675.1756756756756
n00468480_10557.jpg,sports,American football,375.0,500.0,imagenet,"football, football game",1.0,64,0,114,0.56140350877193,0.56140350877193,85.0,5.0,154.0,0.5194805194805194,0.551948051948052,709.952380952381
n00468480_10598.jpg,sports,American football,375.0,500.0,imagenet,"football, football game",1.0,82,0,98,0.836734693877551,0.836734693877551,67.0,16.0,85.0,0.6,0.788235294117647,635.2564102564103
n00468480_10961.jpg,sports,American football,456.0,500.0,imagenet,"football, football game",1.0,84,1,116,0.724137931034483,0.71551724137931,47.0,10.0,82.0,0.45121951219512196,0.573170731707317,661.9215686274509
n00468480_2830.jpg,sports,American football,500.0,400.0,imagenet,"football, football game",1.0,93,10,103,0.902912621359223,0.805825242718447,134.0,25.0,152.0,0.7171052631578947,0.881578947368421,614.6527777777778
n00468480_7583.jpg,sports,American football,332.0,500.0,imagenet,"football, football game",1.0,53,3,83,0.63855421686747,0.602409638554217,96.0,18.0,153.0,0.5098039215686274,0.6274509803921569,639.9082568807339
n00468480_7838.jpg,sports,American football,214.0,321.0,imagenet,"football, football game",1.0,76,2,103,0.737864077669903,0.718446601941748,78.0,11.0,92.0,0.7282608695652174,0.8478260869565217,657.5348837209302
n00468480_8890.jpg,sports,American football,334.0,500.0,imagenet,"football, football game",1.0,60,12,82,0.731707317073171,0.585365853658537,58.0,12.0,86.0,0.5348837209302325,0.6744186046511628,650.1515151515151
n00470966_18537.jpg,sports,rugby,335.0,500.0,imagenet,"rugby, rugby football, rugger",1.0,74,11,94,0.787234042553192,0.670212765957447,51.0,22.0,72.0,0.4027777777777778,0.7083333333333334,665.1343283582089
n00470966_20042.jpg,sports,rugby,500.0,333.0,imagenet,"rugby, rugby football, rugger",1.0,96,14,117,0.82051282051282,0.700854700854701,49.0,15.0,74.0,0.4594594594594595,0.6621621621621622,666.4516129032259
n00470966_22022.jpg,sports,rugby,334.0,500.0,imagenet,"rugby, rugby football, rugger",1.0,73,19,92,0.793478260869565,0.58695652173913,115.0,31.0,143.0,0.5874125874125874,0.8041958041958042,648.8676470588235
n00480993_10065.jpg,sports,basketball,500.0,336.0,imagenet,"basketball, basketball game, hoops",1.0,95,7,106,0.89622641509434,0.830188679245283,51.0,16.0,87.0,0.40229885057471265,0.5862068965517241,667.875
n00480993_10619.jpg,sports,basketball,333.0,500.0,imagenet,"basketball, basketball game, hoops",1.0,79,14,98,0.806122448979592,0.663265306122449,54.0,14.0,73.0,0.547945205479452,0.7397260273972602,717.4761904761905
n00480993_11381.jpg,sports,basketball,333.0,500.0,imagenet,"basketball, basketball game, hoops",1.0,64,6,108,0.592592592592593,0.537037037037037,112.0,16.0,160.0,0.6,0.7,682.4166666666666
n00480993_17313.jpg,sports,basketball,333.0,500.0,imagenet,"basketball, basketball game, hoops",1.0,64,10,96,0.666666666666667,0.5625,65.0,6.0,89.0,0.6629213483146067,0.7303370786516854,683.5797101449275
n00480993_21017.jpg,sports,basketball,500.0,283.0,imagenet,"basketball, basketball game, hoops",1.0,67,2,87,0.770114942528736,0.747126436781609,50.0,8.0,75.0,0.56,0.6666666666666666,674.9423076923077
n00480993_4180.jpg,sports,basketball,449.0,299.0,imagenet,"basketball, basketball game, hoops",1.0,70,5,92,0.760869565217391,0.706521739130435,58.0,9.0,75.0,0.6533333333333333,0.7733333333333333,654.8870967741935
n01514668_12187.jpg,animal,chicken,500.0,329.0,imagenet,cock,1.0,74,0,99,0.747474747474748,0.747474747474748,112.0,10.0,146.0,0.6986301369863014,0.7671232876712328,672.5254237288135
n01514668_9003.jpg,animal,chicken,500.0,326.0,imagenet,cock,1.0,106,24,123,0.861788617886179,0.666666666666667,74.0,18.0,90.0,0.6222222222222222,0.8222222222222222,621.2808988764045
n01514859_10423.jpg,animal,chicken,333.0,500.0,imagenet,hen,1.0,55,5,93,0.591397849462366,0.537634408602151,67.0,8.0,86.0,0.686046511627907,0.7790697674418605,672.4347826086956
n01791625_12948.jpg,animal,chicken,376.0,500.0,imagenet,"chicken, Gallus gallus",1.0,100,10,111,0.900900900900901,0.810810810810811,67.0,11.0,80.0,0.7,0.8375,673.7083333333334
n01792640_14323.jpg,animal,chicken,375.0,500.0,imagenet,"hen, biddy",1.0,94,8,104,0.903846153846154,0.826923076923077,67.0,3.0,73.0,0.8767123287671232,0.9178082191780822,619.15625
n01792640_19952.jpg,animal,chicken,500.0,460.0,imagenet,"hen, biddy",1.0,82,6,103,0.796116504854369,0.737864077669903,66.0,11.0,81.0,0.6790123456790124,0.8148148148148148,638.945205479452
n01792640_2815.jpg,animal,chicken,376.0,500.0,imagenet,"hen, biddy",1.0,79,8,103,0.766990291262136,0.689320388349515,141.0,18.0,159.0,0.7735849056603774,0.8867924528301887,684.8445945945946
n01792640_8097.jpg,animal,chicken,375.0,500.0,imagenet,"hen, biddy",1.0,65,3,104,0.625,0.596153846153846,42.0,7.0,67.0,0.5223880597014925,0.6268656716417911,648.953488372093
n01811909_10933.jpg,animal,pigeon,255.0,500.0,imagenet,pigeon,1.0,65,7,116,0.560344827586207,0.5,117.0,26.0,147.0,0.6190476190476191,0.7959183673469388,652.0144927536232
n01811909_12270.jpg,animal,pigeon,329.0,500.0,imagenet,pigeon,1.0,81,20,107,0.757009345794392,0.570093457943925,136.0,29.0,159.0,0.6729559748427673,0.8553459119496856,630.4078947368421
n01811909_1285.jpg,animal,pigeon,375.0,500.0,imagenet,pigeon,1.0,74,2,90,0.822222222222222,0.8,57.0,4.0,87.0,0.6091954022988506,0.6551724137931034,643.7627118644068
n01811909_13059.jpg,animal,pigeon,375.0,500.0,imagenet,pigeon,1.0,67,7,75,0.893333333333333,0.8,136.0,27.0,153.0,0.7124183006535948,0.8888888888888888,615.5163398692811
n01811909_4219.jpg,animal,pigeon,339.0,500.0,imagenet,pigeon,1.0,64,16,102,0.627450980392157,0.470588235294118,61.0,11.0,72.0,0.6944444444444444,0.8472222222222222,599.1911764705883
n01811909_6448.jpg,animal,pigeon,500.0,429.0,imagenet,pigeon,1.0,91,7,108,0.842592592592593,0.777777777777778,55.0,17.0,69.0,0.5507246376811594,0.7971014492753623,657.4927536231884
n01811909_7682.jpg,animal,pigeon,285.0,500.0,imagenet,pigeon,1.0,71,6,108,0.657407407407407,0.601851851851852,65.0,11.0,88.0,0.6136363636363636,0.7386363636363636,646.1506849315068
